userId; total_time; key0; key1; key2; key3; key4; key5; key6; d0; d1; d2; d3; d4; d5; d6; pp0; pp1; pp2; pp3; pp4; pp5; pr0; pr1; pr2; pr3; pr4; pr5; rp0; rp1; rp2; rp3; rp4; rp5; rr0; rr1; rr2; rr3; rr4; rr5
1000; 1.4636641; 77; 85; 83; 84; 52; 78; 71; 0.12016963958740234; 0.09605979919433594; 0.09549713134765625; 0.10395383834838867; 0.09627819061279297; 0.1040639877319336; 0.09602642059326172; 0.21623516082763672; 0.2558631896972656; 0.07149648666381836; 0.33631229400634766; 0.47184228897094727; 0.2320842742919922; 0.31229496002197266; 0.3513603210449219; 0.17545032501220703; 0.4325904846191406; 0.5759062767028809; 0.3281106948852539; 0.31229496002197266; 0.3513603210449219; 0.17545032501220703; 0.4325904846191406; 0.5759062767028809; 0.3281106948852539; 0.1921253204345703; 0.25530052185058594; 0.07995319366455078; 0.32863664627075195; 0.4796280860900879; 0.2240467071533203
1000; 1.2242676000000001; 77; 85; 83; 84; 52; 78; 71; 0.09530210494995117; 0.09606361389160156; 0.11229419708251953; 0.09507131576538086; 0.08835601806640625; 0.10371685028076172; 0.1121211051940918; 0.21539783477783203; 0.16811180114746094; 0.08849239349365234; 0.25535154342651367; 0.41640186309814453; 0.17581462860107422; 0.3114614486694336; 0.28040599822998047; 0.1835637092590332; 0.3437075614929199; 0.5201187133789062; 0.287935733795166; 0.3114614486694336; 0.28040599822998047; 0.1835637092590332; 0.3437075614929199; 0.5201187133789062; 0.287935733795166; 0.21615934371948242; 0.1843423843383789; 0.07126951217651367; 0.24863624572753906; 0.4317626953125; 0.1842188835144043
1000; 1.2479957; 77; 85; 83; 84; 52; 78; 71; 0.09546422958374023; 0.08846092224121094; 0.09572744369506836; 0.1039118766784668; 0.08806324005126953; 0.09592008590698242; 0.08816766738891602; 0.22352266311645508; 0.17641973495483398; 0.06384849548339844; 0.2720794677734375; 0.4640965461730957; 0.14349365234375; 0.311983585357666; 0.27214717864990234; 0.16776037216186523; 0.36014270782470703; 0.5600166320800781; 0.23166131973266602; 0.311983585357666; 0.27214717864990234; 0.16776037216186523; 0.36014270782470703; 0.5600166320800781; 0.23166131973266602; 0.21651935577392578; 0.1836862564086914; 0.07203292846679688; 0.25623083114624023; 0.4719533920288086; 0.1357412338256836
1000; 1.3049894; 77; 85; 83; 84; 52; 78; 71; 0.10306978225708008; 0.08782482147216797; 0.10475921630859375; 0.0961308479309082; 0.08051347732543945; 0.09634637832641602; 0.09557914733886719; 0.23948431015014648; 0.19170331954956055; 0.0881352424621582; 0.25610828399658203; 0.4556999206542969; 0.17692804336547852; 0.32730913162231445; 0.2964625358581543; 0.1842660903930664; 0.3366217613220215; 0.5520462989807129; 0.2725071907043457; 0.32730913162231445; 0.2964625358581543; 0.1842660903930664; 0.3366217613220215; 0.5520462989807129; 0.2725071907043457; 0.22423934936523438; 0.20863771438598633; 0.07950687408447266; 0.24049091339111328; 0.47153282165527344; 0.1761608123779297
1000; 1.4479465999999999; 77; 85; 83; 84; 52; 78; 71; 0.09594297409057617; 0.10350370407104492; 0.10412168502807617; 0.1121969223022461; 0.0877232551574707; 0.09604454040527344; 0.08004570007324219; 0.20009231567382812; 0.16757869720458984; 0.08010625839233398; 0.28809165954589844; 0.6558976173400879; 0.15212297439575195; 0.30359601974487305; 0.271700382232666; 0.19230318069458008; 0.37581491470336914; 0.7519421577453613; 0.23216867446899414; 0.30359601974487305; 0.271700382232666; 0.19230318069458008; 0.37581491470336914; 0.7519421577453613; 0.23216867446899414; 0.20765304565429688; 0.1681966781616211; 0.0881814956665039; 0.26361799240112305; 0.6642189025878906; 0.1361241340637207
1000; 1.2323426; 77; 85; 83; 84; 52; 78; 71; 0.09520530700683594; 0.09555959701538086; 0.09652280807495117; 0.10411787033081055; 0.0883331298828125; 0.09655237197875977; 0.09595775604248047; 0.20755767822265625; 0.1757369041442871; 0.08010053634643555; 0.2802772521972656; 0.4316840171813965; 0.152191162109375; 0.3031172752380371; 0.2722597122192383; 0.1842184066772461; 0.3686103820800781; 0.5282363891601562; 0.24814891815185547; 0.3031172752380371; 0.2722597122192383; 0.1842184066772461; 0.3686103820800781; 0.5282363891601562; 0.24814891815185547; 0.20791196823120117; 0.17670011520385742; 0.08769559860229492; 0.2644925117492676; 0.43990325927734375; 0.1515965461730957
1000; 1.4318654000000002; 77; 85; 83; 84; 52; 78; 71; 0.08805418014526367; 0.09647178649902344; 0.08813858032226562; 0.09589052200317383; 0.0880584716796875; 0.0959625244140625; 0.09569931030273438; 0.19113636016845703; 0.21645021438598633; 0.0721282958984375; 0.26413965225219727; 0.6316313743591309; 0.14443397521972656; 0.28760814666748047; 0.30458879470825195; 0.16801881790161133; 0.35219812393188477; 0.7275938987731934; 0.24013328552246094; 0.28760814666748047; 0.30458879470825195; 0.16801881790161133; 0.35219812393188477; 0.7275938987731934; 0.24013328552246094; 0.1995539665222168; 0.20811700820922852; 0.0798802375793457; 0.25630760192871094; 0.6395354270935059; 0.14417076110839844
1000; 1.4395731; 77; 85; 83; 84; 52; 78; 71; 0.10435247421264648; 0.09598350524902344; 0.10373401641845703; 0.0875864028930664; 0.08806371688842773; 0.11160612106323242; 0.09597015380859375; 0.18397855758666992; 0.1599898338317871; 0.12022733688354492; 0.5673608779907227; 0.3287200927734375; 0.18364906311035156; 0.27996206283569336; 0.26372385025024414; 0.20781373977661133; 0.6554245948791504; 0.4403262138366699; 0.2796192169189453; 0.27996206283569336; 0.26372385025024414; 0.20781373977661133; 0.6554245948791504; 0.4403262138366699; 0.2796192169189453; 0.17560958862304688; 0.1677403450012207; 0.1040797233581543; 0.567838191986084; 0.3522624969482422; 0.1680130958557129
1000; 1.4404138; 77; 85; 83; 84; 52; 78; 71; 0.11107444763183594; 0.09627628326416016; 0.0962677001953125; 0.11268186569213867; 0.09610748291015625; 0.10444211959838867; 0.0884709358215332; 0.19116878509521484; 0.16837215423583984; 0.07976531982421875; 0.42452001571655273; 0.5354909896850586; 0.15217065811157227; 0.287445068359375; 0.26463985443115234; 0.19244718551635742; 0.520627498626709; 0.6399331092834473; 0.24064159393310547; 0.287445068359375; 0.26463985443115234; 0.19244718551635742; 0.520627498626709; 0.6399331092834473; 0.24064159393310547; 0.17637062072753906; 0.1683635711669922; 0.09617948532104492; 0.4079456329345703; 0.543825626373291; 0.1361994743347168
1000; 1.048737; 77; 85; 83; 84; 52; 78; 71; 0.09520626068115234; 0.08023309707641602; 0.09606409072875977; 0.09567022323608398; 0.07919168472290039; 0.10403251647949219; 0.08769702911376953; 0.2075200080871582; 0.12830448150634766; 0.1201333999633789; 0.23994922637939453; 0.3201603889465332; 0.12787580490112305; 0.2877531051635742; 0.22436857223510742; 0.2158036231994629; 0.3191409111022949; 0.4241929054260254; 0.21557283401489258; 0.2877531051635742; 0.22436857223510742; 0.2158036231994629; 0.3191409111022949; 0.4241929054260254; 0.21557283401489258; 0.19254684448242188; 0.1441354751586914; 0.11973953247070312; 0.22347068786621094; 0.345001220703125; 0.11154031753540039
1001; 2.3602387; 77; 85; 83; 84; 52; 78; 71; 0.08817100524902344; 0.07207775115966797; 0.11960649490356445; 0.07206439971923828; 0.055757999420166016; 0.06406831741333008; 0.07149362564086914; 0.25601959228515625; 0.09613609313964844; 0.2236771583557129; 1.0483713150024414; 0.543365478515625; 0.2808403968811035; 0.3280973434448242; 0.2157425880432129; 0.29574155807495117; 1.1041293144226074; 0.6074337959289551; 0.35233402252197266; 0.3280973434448242; 0.2157425880432129; 0.29574155807495117; 1.1041293144226074; 0.6074337959289551; 0.35233402252197266; 0.23992633819580078; 0.14366483688354492; 0.17613506317138672; 1.0320649147033691; 0.5516757965087891; 0.2882657051086426
1001; 1.6554508000000001; 77; 85; 83; 84; 52; 78; 71; 0.07198619842529297; 0.08005857467651367; 0.11978483200073242; 0.08051586151123047; 0.0720968246459961; 0.08004999160766602; 0.08783292770385742; 0.2396411895751953; 0.13616037368774414; 0.23151397705078125; 0.47167301177978516; 0.4086284637451172; 0.2398204803466797; 0.319699764251709; 0.25594520568847656; 0.3120298385620117; 0.5437698364257812; 0.4886784553527832; 0.3276534080505371; 0.319699764251709; 0.25594520568847656; 0.3120298385620117; 0.5437698364257812; 0.4886784553527832; 0.3276534080505371; 0.24771356582641602; 0.1758866310119629; 0.1922450065612793; 0.4632539749145508; 0.4165816307067871; 0.2476034164428711
1001; 1.7835284999999999; 77; 85; 83; 84; 52; 78; 71; 0.06424140930175781; 0.07221221923828125; 0.1272134780883789; 0.09576606750488281; 0.07205009460449219; 0.07143926620483398; 0.10415124893188477; 0.20769691467285156; 0.11247825622558594; 0.28755903244018555; 0.4723844528198242; 0.5039072036743164; 0.2637443542480469; 0.2799091339111328; 0.23969173431396484; 0.38332509994506836; 0.5444345474243164; 0.5753464698791504; 0.36789560317993164; 0.2799091339111328; 0.23969173431396484; 0.38332509994506836; 0.5444345474243164; 0.5753464698791504; 0.36789560317993164; 0.215667724609375; 0.1674795150756836; 0.25611162185668945; 0.4486684799194336; 0.5032963752746582; 0.29645633697509766
1001; 1.663511; 77; 85; 83; 84; 52; 78; 71; 0.08778619766235352; 0.07208681106567383; 0.11214351654052734; 0.0790567398071289; 0.07194948196411133; 0.06411552429199219; 0.08005332946777344; 0.247772216796875; 0.11210966110229492; 0.1922454833984375; 0.4318985939025879; 0.46379661560058594; 0.30347442626953125; 0.31985902786254883; 0.22425317764282227; 0.2713022232055664; 0.5038480758666992; 0.5279121398925781; 0.3835277557373047; 0.31985902786254883; 0.22425317764282227; 0.2713022232055664; 0.5038480758666992; 0.5279121398925781; 0.3835277557373047; 0.2320728302001953; 0.15216636657714844; 0.15915870666503906; 0.4247913360595703; 0.4559626579284668; 0.3194122314453125
1001; 1.6878866; 77; 85; 83; 84; 52; 78; 71; 0.0724649429321289; 0.05603170394897461; 0.1363229751586914; 0.0724024772644043; 0.05610370635986328; 0.06404304504394531; 0.05543088912963867; 0.23963117599487305; 0.12812280654907227; 0.23216533660888672; 0.4397859573364258; 0.40819597244262695; 0.3124504089355469; 0.29566287994384766; 0.26444578170776367; 0.304567813873291; 0.49588966369628906; 0.47223901748657227; 0.36788129806518555; 0.29566287994384766; 0.26444578170776367; 0.304567813873291; 0.49588966369628906; 0.47223901748657227; 0.36788129806518555; 0.22319793701171875; 0.20841407775878906; 0.1682448387145996; 0.42348718643188477; 0.416135311126709; 0.30383825302124023
1001; 2.4962239999999998; 77; 85; 83; 84; 52; 78; 71; 0.07114362716674805; 0.0638113021850586; 0.10478496551513672; 0.08003520965576172; 0.05603742599487305; 0.07208871841430664; 0.06425714492797852; 0.27979469299316406; 0.0873408317565918; 0.20090532302856445; 1.3910036087036133; 0.35198307037353516; 0.25634002685546875; 0.34360599517822266; 0.19212579727172852; 0.28094053268432617; 1.4470410346984863; 0.4240717887878418; 0.32059717178344727; 0.34360599517822266; 0.19212579727172852; 0.28094053268432617; 1.4470410346984863; 0.4240717887878418; 0.32059717178344727; 0.2724623680114746; 0.12831449508666992; 0.17615556716918945; 1.3670058250427246; 0.36803436279296875; 0.24850845336914062
1001; 2.0000861; 77; 85; 83; 84; 52; 78; 71; 0.07239103317260742; 0.06404304504394531; 0.0801229476928711; 0.08011245727539062; 0.07243871688842773; 0.08005857467651367; 0.06398439407348633; 0.26367998123168945; 0.14464759826660156; 0.18319129943847656; 0.6563796997070312; 0.3841590881347656; 0.44041967391967773; 0.32772302627563477; 0.22477054595947266; 0.2633037567138672; 0.728818416595459; 0.4642176628112793; 0.5044040679931641; 0.32772302627563477; 0.22477054595947266; 0.2633037567138672; 0.728818416595459; 0.4642176628112793; 0.5044040679931641; 0.25533199310302734; 0.16072750091552734; 0.1831808090209961; 0.6487059593200684; 0.39177894592285156; 0.4243454933166504
1001; 1.6162272999999998; 77; 85; 83; 84; 52; 78; 71; 0.08010053634643555; 0.07204294204711914; 0.10398483276367188; 0.07976245880126953; 0.0644369125366211; 0.07204818725585938; 0.07960367202758789; 0.23230314254760742; 0.12007522583007812; 0.20827293395996094; 0.5915608406066895; 0.31201934814453125; 0.23209619522094727; 0.30434608459472656; 0.22406005859375; 0.28803539276123047; 0.6559977531433105; 0.3840675354003906; 0.31169986724853516; 0.30434608459472656; 0.22406005859375; 0.28803539276123047; 0.6559977531433105; 0.3840675354003906; 0.31169986724853516; 0.22424554824829102; 0.15201711654663086; 0.1840505599975586; 0.576235294342041; 0.31963062286376953; 0.23965167999267578
1001; 1.5849114; 77; 85; 83; 84; 52; 78; 71; 0.07106256484985352; 0.06441307067871094; 0.12866973876953125; 0.08777189254760742; 0.06413078308105469; 0.06408977508544922; 0.0719919204711914; 0.20715618133544922; 0.12004375457763672; 0.20832395553588867; 0.4079108238220215; 0.3521895408630371; 0.3603496551513672; 0.27156925201416016; 0.24871349334716797; 0.2960958480834961; 0.47204160690307617; 0.41627931594848633; 0.4323415756225586; 0.27156925201416016; 0.24871349334716797; 0.2960958480834961; 0.47204160690307617; 0.41627931594848633; 0.4323415756225586; 0.20050668716430664; 0.18430042266845703; 0.16742610931396484; 0.38426971435546875; 0.35214853286743164; 0.3682518005371094
1001; 1.5114641; 77; 85; 83; 84; 52; 78; 71; 0.07970762252807617; 0.07204103469848633; 0.11207008361816406; 0.07204771041870117; 0.06403732299804688; 0.06404733657836914; 0.0720524787902832; 0.23998022079467773; 0.087188720703125; 0.23214483261108398; 0.3362293243408203; 0.36040639877319336; 0.3352222442626953; 0.31202125549316406; 0.19925880432128906; 0.30419254302978516; 0.4002666473388672; 0.4244537353515625; 0.4072747230529785; 0.31202125549316406; 0.19925880432128906; 0.30419254302978516; 0.4002666473388672; 0.4244537353515625; 0.4072747230529785; 0.2323136329650879; 0.12721776962280273; 0.1921224594116211; 0.328218936920166; 0.3604164123535156; 0.3432273864746094
999; 0.8893792; 77; 85; 83; 84; 52; 78; 71; 0.09306526184082031; 0.06504344940185547; 0.12108612060546875; 0.08883476257324219; 0.05594635009765625; 0.06812047958374023; 0.06994009017944336; 0.1951608657836914; 0.05403614044189453; 0.08306026458740234; 0.2837662696838379; 0.2517566680908203; 0.11466503143310547; 0.2602043151855469; 0.17512226104736328; 0.17189502716064453; 0.33971261978149414; 0.31987714767456055; 0.18460512161254883; 0.2602043151855469; 0.17512226104736328; 0.17189502716064453; 0.33971261978149414; 0.31987714767456055; 0.18460512161254883; 0.16713905334472656; 0.11007881164550781; 0.05080890655517578; 0.25087785720825195; 0.2639307975769043; 0.1164846420288086
999; 0.7480243; 77; 85; 83; 84; 52; 78; 71; 0.0650472640991211; 0.05428028106689453; 0.0853433609008789; 0.0913991928100586; 0.08271932601928711; 0.07104730606079102; 0.06710433959960938; 0.14912891387939453; 0.06865835189819336; 0.04640817642211914; 0.21762704849243164; 0.24671649932861328; 0.08453226089477539; 0.20340919494628906; 0.15400171279907227; 0.13780736923217773; 0.30034637451171875; 0.3177638053894043; 0.15163660049438477; 0.20340919494628906; 0.15400171279907227; 0.13780736923217773; 0.30034637451171875; 0.3177638053894043; 0.15163660049438477; 0.13836193084716797; 0.09972143173217773; 0.05246400833129883; 0.20894718170166016; 0.2350444793701172; 0.08058929443359375
999; 0.8247166; 77; 85; 83; 84; 52; 78; 71; 0.061075687408447266; 0.0608673095703125; 0.08499002456665039; 0.09552478790283203; 0.0742344856262207; 0.0644683837890625; 0.0750875473022461; 0.1404895782470703; 0.05886125564575195; 0.04245424270629883; 0.3330540657043457; 0.23445701599121094; 0.0764765739440918; 0.2013568878173828; 0.14385128021240234; 0.13797903060913086; 0.4072885513305664; 0.29892539978027344; 0.1515641212463379; 0.2013568878173828; 0.14385128021240234; 0.13797903060913086; 0.4072885513305664; 0.29892539978027344; 0.1515641212463379; 0.14028120040893555; 0.08298397064208984; 0.05298900604248047; 0.3117637634277344; 0.22469091415405273; 0.08709573745727539
999; 0.7616700000000001; 77; 85; 83; 84; 52; 78; 71; 0.06053924560546875; 0.055730342864990234; 0.11216306686401367; 0.09017610549926758; 0.06916236877441406; 0.06507205963134766; 0.06009531021118164; 0.15227127075195312; 0.058754920959472656; 0.06499528884887695; 0.2331686019897461; 0.21986150741577148; 0.09315776824951172; 0.20800161361694336; 0.17091798782348633; 0.15517139434814453; 0.30233097076416016; 0.28493356704711914; 0.15325307846069336; 0.20800161361694336; 0.17091798782348633; 0.15517139434814453; 0.30233097076416016; 0.28493356704711914; 0.15325307846069336; 0.1474623680114746; 0.1151876449584961; 0.04300832748413086; 0.21215486526489258; 0.21577119827270508; 0.0881810188293457
999; 0.7706896000000001; 77; 85; 83; 84; 52; 78; 71; 0.06736230850219727; 0.058770179748535156; 0.10519552230834961; 0.08455705642700195; 0.07621574401855469; 0.07311677932739258; 0.058034420013427734; 0.15993261337280273; 0.07620382308959961; 0.06617355346679688; 0.2293076515197754; 0.2022991180419922; 0.10413551330566406; 0.2187027931213379; 0.18139934539794922; 0.15073060989379883; 0.3055233955383301; 0.27541589736938477; 0.1621699333190918; 0.2187027931213379; 0.18139934539794922; 0.15073060989379883; 0.3055233955383301; 0.27541589736938477; 0.1621699333190918; 0.15134048461914062; 0.12262916564941406; 0.04553508758544922; 0.22096633911132812; 0.19920015335083008; 0.08905315399169922
999; 0.7194206; 77; 85; 83; 84; 52; 78; 71; 0.0700831413269043; 0.06411981582641602; 0.08486318588256836; 0.08418560028076172; 0.06610631942749023; 0.06605911254882812; 0.060092926025390625; 0.15817785263061523; 0.07030963897705078; 0.042200565338134766; 0.2503242492675781; 0.20043087005615234; 0.06806039810180664; 0.22229766845703125; 0.15517282485961914; 0.12638616561889648; 0.31643056869506836; 0.26648998260498047; 0.12815332412719727; 0.22229766845703125; 0.15517282485961914; 0.12638616561889648; 0.31643056869506836; 0.26648998260498047; 0.12815332412719727; 0.15221452713012695; 0.09105300903320312; 0.041522979736328125; 0.23224496841430664; 0.20038366317749023; 0.06209421157836914
999; 0.8074048; 77; 85; 83; 84; 52; 78; 71; 0.06409025192260742; 0.07649946212768555; 0.09582281112670898; 0.09579229354858398; 0.08034563064575195; 0.0691061019897461; 0.049037933349609375; 0.14277124404907227; 0.0867609977722168; 0.04004192352294922; 0.28325748443603516; 0.2235107421875; 0.0951528549194336; 0.2192707061767578; 0.18258380889892578; 0.1358342170715332; 0.3636031150817871; 0.2926168441772461; 0.14419078826904297; 0.2192707061767578; 0.18258380889892578; 0.1358342170715332; 0.3636031150817871; 0.2926168441772461; 0.14419078826904297; 0.1551804542541504; 0.10608434677124023; 0.04001140594482422; 0.2678108215332031; 0.21227121353149414; 0.07508468627929688
999; 0.7815819999999999; 77; 85; 83; 84; 52; 78; 71; 0.058658599853515625; 0.0597224235534668; 0.09657764434814453; 0.0818939208984375; 0.09379386901855469; 0.07104730606079102; 0.0801544189453125; 0.14026927947998047; 0.06073188781738281; 0.05198860168457031; 0.22022151947021484; 0.26496219635009766; 0.10206747055053711; 0.19999170303344727; 0.15730953216552734; 0.1338825225830078; 0.31401538848876953; 0.33600950241088867; 0.1822218894958496; 0.19999170303344727; 0.15730953216552734; 0.1338825225830078; 0.31401538848876953; 0.33600950241088867; 0.1822218894958496; 0.14133310317993164; 0.09758710861206055; 0.03730487823486328; 0.23212146759033203; 0.24221563339233398; 0.1111745834350586
999; 0.8990962; 77; 85; 83; 84; 52; 78; 71; 0.070068359375; 0.05782651901245117; 0.09687042236328125; 0.08466863632202148; 0.06781721115112305; 0.06809568405151367; 0.050032615661621094; 0.17250585556030273; 0.05483055114746094; 0.05367088317871094; 0.3806934356689453; 0.22836017608642578; 0.07910346984863281; 0.2303323745727539; 0.1517009735107422; 0.13833951950073242; 0.44851064682006836; 0.29645586013793945; 0.1291360855102539; 0.2303323745727539; 0.1517009735107422; 0.13833951950073242; 0.44851064682006836; 0.29645586013793945; 0.1291360855102539; 0.1602640151977539; 0.09387445449829102; 0.04146909713745117; 0.3638420104980469; 0.2286386489868164; 0.061040401458740234
999; 1.064534; 77; 85; 83; 84; 52; 78; 71; 0.08337211608886719; 0.05607748031616211; 0.16092872619628906; 0.10010242462158203; 0.08613109588623047; 0.07314825057983398; 0.0608363151550293; 0.19918012619018555; 0.14556455612182617; 0.1168665885925293; 0.33733415603637695; 0.2583026885986328; 0.09065818786621094; 0.25525760650634766; 0.30649328231811523; 0.21696901321411133; 0.4234652519226074; 0.3314509391784668; 0.15149450302124023; 0.25525760650634766; 0.30649328231811523; 0.21696901321411133; 0.4234652519226074; 0.3314509391784668; 0.15149450302124023; 0.17188549041748047; 0.2504158020019531; 0.056040287017822266; 0.3233628273010254; 0.24531984329223633; 0.07834625244140625
