userId; total_time; key0; key1; key2; key3; key4; key5; key6; key7; d0; d1; d2; d3; d4; d5; d6; d7; pp0; pp1; pp2; pp3; pp4; pp5; pp6; pr0; pr1; pr2; pr3; pr4; pr5; pr6; rp0; rp1; rp2; rp3; rp4; rp5; rp6; rr0; rr1; rr2; rr3; rr4; rr5; rr6
999; 0.7749952; 80; 65; 83; 83; 87; 79; 82; 68; 0.0650472640991211; 0.08305501937866211; 0.06004476547241211; 0.08905458450317383; 0.08405637741088867; 0.08114385604858398; 0.0850520133972168; 0.07605695724487305; 0.048033714294433594; 0.16920804977416992; 0.11223125457763672; 0.17625761032104492; 0.09906578063964844; 0.08214950561523438; 0.15309667587280273; 0.1310887336730957; 0.22925281524658203; 0.20128583908081055; 0.2603139877319336; 0.18020963668823242; 0.16720151901245117; 0.22915363311767578; 0.1310887336730957; 0.22925281524658203; 0.20128583908081055; 0.2603139877319336; 0.18020963668823242; 0.16720151901245117; 0.22915363311767578; 0.06604146957397461; 0.14619779586791992; 0.14124107360839844; 0.17125940322875977; 0.09615325927734375; 0.08605766296386719; 0.14410161972045898
999; 0.992722; 80; 65; 83; 83; 87; 79; 82; 68; 0.06604433059692383; 0.07805204391479492; 0.07204818725585938; 0.0890645980834961; 0.062216758728027344; 0.08327913284301758; 0.08536100387573242; 0.07325506210327148; 0.06404256820678711; 0.20813751220703125; 0.13509035110473633; 0.20714330673217773; 0.03702545166015625; 0.24880027770996094; 0.15852689743041992; 0.14209461212158203; 0.2801856994628906; 0.22415494918823242; 0.2693600654602051; 0.12030458450317383; 0.33416128158569336; 0.2317819595336914; 0.14209461212158203; 0.2801856994628906; 0.22415494918823242; 0.2693600654602051; 0.12030458450317383; 0.33416128158569336; 0.2317819595336914; 0.0760502815246582; 0.2021336555480957; 0.15210676193237305; 0.18029546737670898; 0.058087825775146484; 0.2508821487426758; 0.14642095565795898
999; 0.8015325; 80; 65; 83; 83; 87; 79; 82; 68; 0.07805109024047852; 0.07004833221435547; 0.06904458999633789; 0.08705902099609375; 0.08605527877807617; 0.08004903793334961; 0.08705806732177734; 0.08605718612670898; 0.052033424377441406; 0.1721172332763672; 0.12908411026000977; 0.17911767959594727; 0.11107730865478516; 0.07704639434814453; 0.15910720825195312; 0.12208175659179688; 0.24116182327270508; 0.21614313125610352; 0.26517295837402344; 0.19112634658813477; 0.16410446166992188; 0.2451643943786621; 0.12208175659179688; 0.24116182327270508; 0.21614313125610352; 0.26517295837402344; 0.19112634658813477; 0.16410446166992188; 0.2451643943786621; 0.04403066635131836; 0.1711134910583496; 0.14709854125976562; 0.1781139373779297; 0.1050710678100586; 0.08405542373657227; 0.15810632705688477
999; 0.7138754; 80; 65; 83; 83; 87; 79; 82; 68; 0.06804513931274414; 0.0740499496459961; 0.057042598724365234; 0.06304264068603516; 0.07204532623291016; 0.06604480743408203; 0.07304668426513672; 0.08188295364379883; 0.04402971267700195; 0.16110610961914062; 0.1070718765258789; 0.15610694885253906; 0.09105777740478516; 0.07505226135253906; 0.14749574661254883; 0.11807966232299805; 0.21814870834350586; 0.17011451721191406; 0.22815227508544922; 0.1571025848388672; 0.14809894561767578; 0.22937870025634766; 0.11807966232299805; 0.21814870834350586; 0.17011451721191406; 0.22815227508544922; 0.1571025848388672; 0.14809894561767578; 0.22937870025634766; 0.050034523010253906; 0.14409875869750977; 0.11307191848754883; 0.16510963439941406; 0.08505725860595703; 0.08205413818359375; 0.15633201599121094
999; 0.7849491999999999; 80; 65; 83; 83; 87; 79; 82; 68; 0.06804895401000977; 0.07304954528808594; 0.06304216384887695; 0.07717514038085938; 0.07105112075805664; 0.07004404067993164; 0.06241464614868164; 0.0625143051147461; 0.054035186767578125; 0.1654672622680664; 0.12514400482177734; 0.18123960494995117; 0.09506654739379883; 0.0860605239868164; 0.14598512649536133; 0.12708473205566406; 0.22850942611694336; 0.20231914520263672; 0.2522907257080078; 0.16511058807373047; 0.14847517013549805; 0.20849943161010742; 0.12708473205566406; 0.22850942611694336; 0.20231914520263672; 0.2522907257080078; 0.16511058807373047; 0.14847517013549805; 0.20849943161010742; 0.0590357780456543; 0.15545988082885742; 0.13927698135375977; 0.17511558532714844; 0.09405946731567383; 0.0784311294555664; 0.14608478546142578
1000; 1.0407013; 80; 65; 83; 83; 87; 79; 82; 68; 0.09606361389160156; 0.048090457916259766; 0.056038856506347656; 0.07204866409301758; 0.09605836868286133; 0.08806467056274414; 0.07204961776733398; 0.08704853057861328; 0.1201329231262207; 0.18393945693969727; 0.13609075546264648; 0.22325706481933594; 0.16010379791259766; 0.12808561325073242; 0.18515539169311523; 0.16822338104248047; 0.23997831344604492; 0.20813941955566406; 0.31931543350219727; 0.2481684684753418; 0.2001352310180664; 0.2722039222717285; 0.16822338104248047; 0.23997831344604492; 0.20813941955566406; 0.31931543350219727; 0.2481684684753418; 0.2001352310180664; 0.2722039222717285; 0.0721597671508789; 0.19188785552978516; 0.1521005630493164; 0.2472667694091797; 0.15211009979248047; 0.11207056045532227; 0.20015430450439453
1000; 1.1194736; 80; 65; 83; 83; 87; 79; 82; 68; 0.08715152740478516; 0.08004999160766602; 0.0636601448059082; 0.111083984375; 0.08780860900878906; 0.08753013610839844; 0.07932186126708984; 0.0880589485168457; 0.10315990447998047; 0.23215675354003906; 0.13615894317626953; 0.24800348281860352; 0.16786623001098633; 0.11187267303466797; 0.20740699768066406; 0.18320989608764648; 0.29581689834594727; 0.24724292755126953; 0.3358120918273926; 0.25539636611938477; 0.1911945343017578; 0.29546594619750977; 0.18320989608764648; 0.29581689834594727; 0.24724292755126953; 0.3358120918273926; 0.25539636611938477; 0.1911945343017578; 0.29546594619750977; 0.09605836868286133; 0.21576690673828125; 0.18358278274536133; 0.22472810745239258; 0.1675877571105957; 0.10366439819335938; 0.21614408493041992
1000; 1.1279336; 80; 65; 83; 83; 87; 79; 82; 68; 0.0880575180053711; 0.07104778289794922; 0.06404304504394531; 0.08805513381958008; 0.08806514739990234; 0.09606027603149414; 0.05603790283203125; 0.08005285263061523; 0.12007904052734375; 0.22315311431884766; 0.14409542083740234; 0.2643604278564453; 0.16811037063598633; 0.12007570266723633; 0.1761174201965332; 0.19112682342529297; 0.28719615936279297; 0.23215055465698242; 0.35242557525634766; 0.26417064666748047; 0.17611360549926758; 0.25617027282714844; 0.19112682342529297; 0.28719615936279297; 0.23215055465698242; 0.35242557525634766; 0.26417064666748047; 0.17611360549926758; 0.25617027282714844; 0.10306930541992188; 0.21614837646484375; 0.1681075096130371; 0.2643704414367676; 0.17610549926757812; 0.08005332946777344; 0.2001323699951172
1000; 1.4163746000000002; 80; 65; 83; 83; 87; 79; 82; 68; 0.08009004592895508; 0.07209253311157227; 0.04803276062011719; 0.13609600067138672; 0.08805322647094727; 0.08805704116821289; 0.07205009460449219; 0.07953977584838867; 0.06403350830078125; 0.21618366241455078; 0.10407066345214844; 0.5193500518798828; 0.2561655044555664; 0.1360945701599121; 0.20056629180908203; 0.13612604141235352; 0.26421642303466797; 0.24016666412353516; 0.6074032783508301; 0.3442225456237793; 0.2081446647644043; 0.2801060676574707; 0.13612604141235352; 0.26421642303466797; 0.24016666412353516; 0.6074032783508301; 0.3442225456237793; 0.2081446647644043; 0.2801060676574707; 0.05603599548339844; 0.1921238899230957; 0.19213390350341797; 0.47130727767944336; 0.25616931915283203; 0.1200876235961914; 0.20805597305297852
1000; 1.1127409; 80; 65; 83; 83; 87; 79; 82; 68; 0.07921075820922852; 0.0880589485168457; 0.024017333984375; 0.12808561325073242; 0.11206960678100586; 0.09606695175170898; 0.0880594253540039; 0.09605979919433594; 0.10322237014770508; 0.24016237258911133; 0.1120762825012207; 0.2641777992248535; 0.20813274383544922; 0.0720510482788086; 0.19212865829467773; 0.19128131866455078; 0.26417970657348633; 0.24016189575195312; 0.3762474060058594; 0.3041996955871582; 0.1601104736328125; 0.28818845748901367; 0.19128131866455078; 0.26417970657348633; 0.24016189575195312; 0.3762474060058594; 0.3041996955871582; 0.1601104736328125; 0.28818845748901367; 0.11207056045532227; 0.17612075805664062; 0.21614456176757812; 0.24816179275512695; 0.19213008880615234; 0.06404352188110352; 0.20012903213500977
